gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,engagement_score,churn_risk_score,consumption_efficiency
2,0.9684692479616467,0,3,1.1538073058607659,-1.445699971218639,0.517748567484447,2,-0.5099377861913971,0.5808144018889839,0,0.8090426924861882,-0.0715511347329166,-0.634243543307417
1,-0.5229476865810758,3,3,0.320576590328924,1.3664500679279397,-1.0953099197685507,0,-0.5099377861913971,0.5808144018889839,1,0.6150655699127372,-1.1702465071716912,-0.11488288159540129
0,0.5759911072925092,3,2,0.7252886521586758,-1.1996368427933133,-0.2311714444544448,2,-0.5099377861913971,0.5808144018889839,0,0.4443657020481005,-0.5816597005080619,-0.5902931573443575
1,1.0469648760954742,3,3,-0.41742775771356455,-1.3753962202399745,-1.440965309894193,0,-0.5099377861913971,0.5808144018889839,0,-0.7117379484896682,-1.4056812298371433,-0.5701366010233682
2,-0.3659564303134208,1,2,0.8324183155841983,-0.5669030839853331,-1.0953099197685507,1,-0.5099377861913971,0.5808144018889839,0,0.6887768764906488,-1.1702465071716912,-0.5020286580861305
1,0.3405042228910267,2,2,-1.4649178000964516,0.38219755422663715,-0.05834374939162379,1,-0.5099377861913971,0.5808144018889839,0,-1.3479829105305878,-0.46394233917533606,1.5089060963481509
1,-1.7003821085884883,1,0,-1.63156394320282,-1.4105480957293066,-0.17356221276683767,0,-0.5099377861913971,0.5808144018889839,0,-1.9066370235421268,-0.5424205800638199,-0.03864003698043867
2,-0.5229476865810758,3,3,0.23725351877573977,-0.7426624614319943,-0.9800914563933365,0,-0.5099377861913971,0.5808144018889839,1,0.06805008425560526,-1.0917682662832073,-0.4852972008091589
1,0.18351296662337171,0,0,-1.4649178000964516,-0.07477682713468187,0.17209317735880464,2,-0.5099377861913971,0.5808144018889839,0,-1.4488510142687825,-0.30698585739836826,1.0434487760410944
1,1.517938644898439,3,3,-0.8340431154794855,-0.35599183104933974,1.6123239695489806,0,-0.5099377861913971,0.5808144018889839,0,-0.8940764437087121,0.6739921537076806,-0.13599058763289495
0,-1.6218864804546607,1,1,0.5229326212437999,-0.6723587104533298,-1.3257468465189788,2,-0.06931540788700906,-1.7217203925172955,0,0.3628953105672507,0.3544736015188534,-0.496680586861265
1,-0.5229476865810758,1,3,1.4037765205203185,-0.35599183104933974,-1.0377006880809436,0,-0.5099377861913971,0.5808144018889839,1,1.293985498919816,-1.1310073867274495,-0.5072887148889242
1,1.674929901166094,5,0,1.1538073058607659,-0.10992870262401411,-0.9224822247057294,1,-0.5099377861913971,0.5808144018889839,0,1.1038879187978343,-1.0525291458389654,-0.46147306055607973
2,0.8899736198278192,5,0,-0.7031068601816246,1.0852350640132817,0.3449208724216256,1,-0.5099377861913971,0.5808144018889839,0,-0.44792906178977454,-0.18926849606564225,0.29155618169892616
1,1.674929901166094,4,3,0.17773703909489394,-1.0590293408359843,-0.6920452979553013,0,-0.5099377861913971,0.5808144018889839,1,-0.05997481664287263,-0.8955726640619975,-0.5403697980354055
1,0.7329823635601642,2,2,-1.4173046163517748,-1.0590293408359843,0.11448394567119752,0,-0.5099377861913971,0.5808144018889839,1,-1.6195508821334192,-0.34622497784261025,-0.03864003698043867
1,-1.3079039679193507,7,1,-1.4530145041602824,-0.5669030839853331,1.2666685794233385,2,0.5181810965188417,-1.7217203925172955,1,-1.5458395755555079,2.1202340215097415,0.505297655126642
0,-0.7584345709825583,2,1,-1.1792386976283915,0.5931088071626306,1.3242778111109457,0,0.004121655163722279,-1.7217203925172955,0,-1.02210134460719,2.1594731419539834,0.6956345147127444
0,0.7329823635601642,7,0,-0.4055244617773954,-0.848118087899991,1.0362316526729103,0,-0.5099377861913971,0.5808144018889839,0,-0.5837130475911904,0.281600949265261,-0.42897056651956245
0,-1.3863995960531783,7,2,0.4753194374991232,0.06583067482264705,-0.5768268345800871,1,-0.5099377861913971,0.5808144018889839,0,0.4792815841113214,-0.8170944231735138,-0.36963190919878997
0,-0.2874608021795933,5,2,-0.869753003287993,1.2258425659706107,-0.05834374939162379,2,-0.5099377861913971,0.5808144018889839,0,-0.5798335051397215,-0.46394233917533606,0.512495585146741
2,-1.0724170835178684,2,1,0.7490952440310141,0.06583067482264705,0.8634039576100893,2,1.179114663975424,-1.7217203925172955,0,0.7469700132626841,1.8455601784000477,-0.4018668268883683
1,0.18351296662337171,7,2,-1.702983718819835,-1.3753962202399745,0.6905762625472679,2,-0.5099377861913971,0.5808144018889839,1,-1.9687097027656313,0.046166226599809373,0.37509980329250037
1,0.8114779916939917,6,1,-0.9768826667135155,-0.5317512084960009,1.3242778111109457,0,1.1056776009246925,-1.7217203925172955,0,-1.0725353964762874,2.1594731419539834,-0.1258349453625123
2,0.7329823635601642,5,2,0.09441396754170973,1.542209445374601,-0.05834374939162379,0,-0.5099377861913971,0.5808144018889839,0,0.43272707469369354,-0.46394233917533606,-0.014428739106986858
0,-0.3659564303134208,4,0,1.3918732245841492,0.24159005226930821,0.3449208724216256,1,-0.5099377861913971,0.5808144018889839,1,1.414251314915356,-0.18926849606564225,-0.43506271199308505
1,-1.3863995960531783,7,2,0.7609985399671833,-1.5511555976866356,-1.613793004957014,0,-0.5099377861913971,0.5808144018889839,1,0.4016907350819409,-1.5233985911698689,-0.6437727011520293
2,1.3609473886307841,2,0,-0.7150101561177938,-0.9184218388786555,-0.0007345177040166852,2,-0.5099377861913971,0.5808144018889839,0,-0.9018355286116503,-0.42470321873109407,-0.3857124859867261
1,1.5964342730322667,1,3,1.6775523270522092,0.7688681846092917,0.748185494234875,0,-0.5099377861913971,0.5808144018889839,0,1.8099646449651963,0.08540534704405137,-0.3964690880273049
2,0.26200859475719923,7,2,1.570422663626687,-0.5317512084960009,0.6905762625472679,0,-0.5099377861913971,0.5808144018889839,0,1.4181308573668248,0.046166226599809373,-0.5354383442500091
2,1.2039561323631292,7,3,1.7132622148607168,-0.4614474575173364,1.1514501160481245,1,-0.5099377861913971,0.5808144018889839,0,1.5733125554255858,0.360079190153745,-0.5333821974097211
0,0.9684692479616467,1,0,1.2728402652224575,-1.0590293408359843,0.517748567484447,0,-0.5099377861913971,0.5808144018889839,1,1.0107788999625775,-0.0715511347329166,-0.5877017157924425
2,1.3609473886307841,7,1,0.5586425090523074,1.120386939502614,1.1514501160481245,0,1.4728629161783493,-1.7217203925172955,1,0.7935245226803125,2.041755780621257,-0.21006004696404787
2,-1.5433908523208333,0,2,-1.4768210960326207,0.9797794375452851,0.6905762625472679,1,-0.5099377861913971,0.5808144018889839,0,-1.227717094535048,0.046166226599809373,2.2076695672805804
1,-0.6799389428487308,1,3,-0.5364607170752562,1.3312981924386074,0.8634039576100893,2,-0.5099377861913971,0.5808144018889839,1,-0.23067468450750955,0.16388358793253535,0.24143000874278167
0,-0.7584345709825583,6,2,0.20154363096723227,-1.0941812163253166,1.0362316526729103,1,-0.5099377861913971,0.5808144018889839,1,-0.0444566468369966,0.281600949265261,-0.5485984447587126
1,-1.0724170835178684,5,0,0.8205150196480291,-0.6723587104533298,-1.2105283831437648,1,-0.5099377861913971,0.5808144018889839,0,0.6538609944274274,-1.2487247480601753,-0.5166004843287104
2,0.4974954791586817,0,0,-1.2149485854368989,-1.164484967303981,-0.5768268345800871,0,-0.5099377861913971,0.5808144018889839,0,-1.4449714718173134,-0.8170944231735138,-0.3076610071433948
2,-1.5433908523208333,4,0,0.4872227334352924,1.542209445374601,1.0938408843605174,0,-0.5099377861913971,0.5808144018889839,0,0.8168017773891264,0.320840069709503,-0.12567479144915747
2,0.18351296662337171,5,2,0.5229326212437999,0.9797794375452851,-1.7290114683322282,0,-0.5099377861913971,0.5808144018889839,0,0.727572301005339,-1.6018768320583527,-0.22607841842608412
2,-1.2294083397855233,2,3,1.5585193676905176,-1.6917630996439645,-0.0007345177040166852,0,-0.5099377861913971,0.5808144018889839,0,1.1504424282154626,-0.42470321873109407,-0.6671506926720902
1,-0.2874608021795933,3,2,1.4751962961373335,1.1555388149919463,-0.346389907829659,0,-0.5099377861913971,0.5808144018889839,0,1.6974579138725945,-0.6601379413965459,-0.33431515856507016
1,0.4974954791586817,0,2,1.1538073058607659,0.24159005226930821,0.40253010410923273,0,-0.5099377861913971,0.5808144018889839,0,1.1814787678272147,-0.15002937562140026,-0.41600714404257
1,1.5964342730322667,7,3,0.04680078379703306,0.06583067482264705,-0.17356221276683767,1,-0.5099377861913971,0.5808144018889839,0,0.0602909993526671,-0.5424205800638199,-0.30045508829974416
